Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
6834	-4801.768	-4910.862	109.094	0.769917	1.473484	8.298521
6840	-4794.246	-4903.928	109.6813	0.7350499	1.294851	8.078708
6846	-4795.133	-4905.468	110.3358	0.7239338	1.433684	7.676612
6852	-4791.157	-4902.116	110.9589	0.7752575	1.419609	7.321069
6858	-4790.454	-4901.747	111.293	0.7668665	1.223795	7.231364
6864	-4800.011	-4910.348	110.3376	0.7420308	1.203591	7.765903
6870	-4804.451	-4913.648	109.1973	0.5865026	1.3281	8.400987
6876	-4802.538	-4912.775	110.2373	0.719954	1.261228	7.804975
6882	-4795.637	-4905.833	110.1966	0.6870064	1.109882	7.915439
6888	-4801.695	-4912.602	110.907	0.739921	1.341586	7.400644
6894	-4795.156	-4906.21	111.0532	0.6932536	1.341586	7.347259
6900	-4798.196	-4909.96	111.7642	0.8994283	1.258149	6.890809
6906	-4800.807	-4911.757	110.9505	0.7242131	1.258149	7.422426
6912	-4791.545	-4902.608	111.0631	0.7475371	1.39093	7.291881
6918	-4801.504	-4912.135	110.6307	0.7629001	1.299576	7.554588
6924	-4796.785	-4909.121	112.3355	0.7590212	1.294689	6.641731
6930	-4802.301	-4912.767	110.4667	0.8694795	1.499628	7.50225
6936	-4800.807	-4911.012	110.2048	0.7717802	1.258913	7.795689
6942	-4804.619	-4915.036	110.4174	0.6952663	1.256523	7.724035
6948	-4803.657	-4913.895	110.2377	0.6744972	1.139768	7.885544
6954	-4798.816	-4908.359	109.5429	0.7482703	1.192245	8.191785
6960	-4796.838	-4906.558	109.7198	0.6677325	1.321535	8.082455
6966	-4810.488	-4919.927	109.4385	0.7440386	1.313894	8.194977
6972	-4806.962	-4917.335	110.3724	0.7754896	1.226494	7.718831
6978	-4802.8	-4912.467	109.6671	0.7685855	1.200532	8.110949
6984	-4796.583	-4906.844	110.2612	0.7069345	1.218848	7.818431
6990	-4806.007	-4916.497	110.4905	0.8528793	1.324865	7.570469
6996	-4799.184	-4910.261	111.0765	0.7640264	1.395374	7.273988
7002	-4797.111	-4909.15	112.0389	0.8178174	1.121776	6.851195
7008	-4806.905	-4918.234	111.3287	0.6499566	1.295037	7.242877
7014	-4799.344	-4910.708	111.364	0.7497443	1.052238	7.286146
7020	-4793.802	-4904.957	111.1551	0.7126152	1.347447	7.279662
7026	-4804.476	-4915.372	110.8952	0.7304281	1.203675	7.473654
7032	-4798.668	-4908.523	109.8557	0.7858647	1.3087	7.952537
7038	-4797.835	-4908.419	110.5838	0.8438097	1.307797	7.532765
7044	-4804.019	-4914.997	110.9778	0.7663245	1.356361	7.342197
7050	-4818.267	-4929.469	111.2027	0.7548437	1.307205	7.248831
7056	-4808.581	-4919.608	111.0276	0.815471	1.266105	7.32852
7062	-4803.208	-4914.379	111.1704	0.7538084	1.220527	7.305715
7068	-4812.553	-4923.828	111.2747	0.7585577	1.098672	7.305715
7074	-4814.142	-4924.829	110.6871	0.8997856	1.098672	7.545041
7080	-4808.091	-4920.333	112.2429	0.7660797	1.102971	6.778437
7086	-4800.375	-4911.608	111.2325	0.7182666	1.174106	7.313252
7092	-4802.682	-4915.017	112.3351	0.8086858	1.210004	6.653764
7098	-4805.527	-4917.053	111.5265	0.7894771	1.119299	7.143602
7104	-4806.766	-4916.913	110.1479	0.6733005	1.391066	7.821625
7110	-4803.918	-4914.116	110.1977	0.7085279	1.285024	7.821625
7116	-4811.629	-4921.727	110.0985	0.7049013	1.41416	7.821625
7122	-4803.808	-4916.582	112.7743	0.7807687	1.277975	6.399848
7128	-4825.044	-4938.14	113.096	0.7340079	1.301958	6.239835
7134	-4812.221	-4925.353	113.1314	0.8362318	1.301958	6.16498
7140	-4809.224	-4921.65	112.4265	0.8518635	1.343821	6.520714
7146	-4797.468	-4909.496	112.0277	0.8371419	1.44791	6.700686
7152	-4812.051	-4921.993	109.9412	0.7942737	1.463864	7.837768
7158	-4810.996	-4922.632	111.6366	0.7962005	1.266592	7.01135
7164	-4809.792	-4920.021	110.2291	0.7189806	1.277859	7.802462
7170	-4799.46	-4909.307	109.8475	0.7189806	1.21903	8.032697
7176	-4802.839	-4914.854	112.0144	0.7642048	1.315344	6.803275
7182	-4806.818	-4917.084	110.2662	0.7642048	1.378311	7.715152
7188	-4805.61	-4917.418	111.8078	0.8197215	1.482599	6.814822
7194	-4799.924	-4911.62	111.6959	0.7576871	1.220391	7.021228
7200	-4803.091	-4914.9	111.8088	0.7013411	1.424746	6.901623
7206	-4802.321	-4915.242	112.9211	0.7532436	1.015765	6.463728
7212	-4805.636	-4917.674	112.0379	0.8336783	1.027692	6.891282
7218	-4802.4	-4914.272	111.8716	0.7906235	1.258716	6.891282
7224	-4799.715	-4910.747	111.0323	0.6836624	1.316071	7.37466
7230	-4801.699	-4911.965	110.2663	0.668427	1.280784	7.808318
7236	-4806.297	-4917.013	110.7169	0.7419995	1.234441	7.548816
7242	-4804.705	-4913.595	108.89	0.7985915	1.310437	8.459238
7248	-4799.816	-4911.649	111.8333	0.7874482	1.208511	6.936747
7254	-4797.455	-4908.357	110.9018	0.6763407	1.208511	7.496871
7260	-4803.69	-4915.563	111.873	0.7924061	1.302449	6.870035
7266	-4805.289	-4915.901	110.6116	0.7772707	1.439534	7.498089
7272	-4805.251	-4916.23	110.9786	0.7165686	1.209628	7.433637
7278	-4814.279	-4925.492	111.2137	0.784438	1.396861	7.188707
7284	-4817.98	-4927.815	109.8359	0.651837	1.259646	8.056258
7290	-4819.753	-4930.795	111.0427	0.7660197	1.30333	7.330424
7296	-4822.77	-4933.878	111.1074	0.7013549	1.30333	7.330424
7302	-4813.526	-4923.489	109.9631	0.73396	1.252041	7.948043
7308	-4810.972	-4921.894	110.9213	0.6928088	1.13678	7.511682
7314	-4805.778	-4916.889	111.1111	0.7185752	1.301197	7.320158
7320	-4810.118	-4920.61	110.4919	0.7520596	1.31877	7.626312
7326	-4809.038	-4920.089	111.0509	0.7870609	1.161641	7.379693
7332	-4810.872	-4921.598	110.7262	0.7809566	1.255113	7.513589
7338	-4805.314	-4915.769	110.4552	0.6954624	1.142962	7.756648
7344	-4800.678	-4912.111	111.4323	0.7111349	1.278011	7.161863
7350	-4799.983	-4913.336	113.3536	0.7672363	1.260197	6.100427
7356	-4806.989	-4919.973	112.9843	0.8278504	1.260197	6.268321
7362	-4804.786	-4915.986	111.2004	0.7760966	1.281129	7.250202
7368	-4809.317	-4919.513	110.1955	0.7434018	1.411931	7.750096
7374	-4809.546	-4921.06	111.5148	0.7280885	1.39261	7.058887
7380	-4809.035	-4919.662	110.6271	0.8164663	1.437766	7.469478
7386	-4798.152	-4908.951	110.7983	0.7790989	1.224036	7.490095
7392	-4805.7	-4917.259	111.5583	0.8403716	1.376233	6.981889
7398	-4802.324	-4914.774	112.4504	0.8359824	1.262314	6.552496
7404	-4805.476	-4917.216	111.74	0.7765036	1.233874	6.981153
7410	-4807.892	-4919.53	111.6386	0.8107561	1.314466	6.981153
7416	-4807.001	-4919.47	112.4688	0.8146224	1.134473	6.614492
7422	-4802.145	-4913.747	111.6021	0.8171892	1.298684	7.0043
7428	-4808.94	-4921.445	112.5052	0.8601034	1.269024	6.506711
7434	-4806.173	-4917.176	111.0029	0.7450039	1.127468	7.444532
7440	-4817.365	-4929.921	112.5552	0.8930577	1.195903	6.495598
7446	-4813.562	-4925.264	111.7025	0.7470888	1.116076	7.073356
7452	-4806.32	-4917.51	111.1897	0.6728882	1.075497	7.408979
7458	-4813.245	-4923.816	110.5703	0.6213532	1.255515	7.68225
7464	-4803.811	-4913.967	110.1559	0.7097241	1.350149	7.815088
7470	-4812.368	-4921.969	109.6008	0.8308768	1.207734	8.109742
7476	-4815.431	-4925.557	110.126	0.6861219	1.421538	7.813936
7482	-4816.054	-4927.628	111.5741	0.7426895	1.177926	7.114755
7488	-4821.033	-4931.69	110.6578	0.7303985	1.212414	7.596755
7494	-4809.276	-4918.606	109.33	0.7663359	1.246683	8.270525
7500	-4816.795	-4928.061	111.266	0.7997081	1.167195	7.254814
7506	-4808.971	-4920.443	111.4725	0.8088144	1.167195	7.138972
7512	-4825.549	-4936.055	110.5065	0.7284914	1.358338	7.614142
7518	-4815.957	-4926.501	110.5441	0.7741153	1.256379	7.614142
7524	-4820.309	-4930.696	110.3873	0.6587246	1.281157	7.74867
7530	-4819.512	-4929.101	109.5882	0.7937165	1.336237	8.079139
7536	-4817.073	-4928.562	111.4886	0.7843742	1.437649	7.024074
7542	-4813.359	-4921.969	108.6102	0.7080507	1.309007	8.65649
7548	-4814.645	-4923.889	109.2442	0.7530186	1.264044	8.315499
7554	-4823.431	-4935.381	111.9503	0.7226149	1.323955	6.856563
7560	-4817.09	-4928.894	111.804	0.8581374	1.337347	6.856563
7566	-4814.606	-4927.244	112.638	0.8344974	1.190292	6.485133
7572	-4814.677	-4924.217	109.5401	0.7467855	1.299443	8.14566
7578	-4813.063	-4923.707	110.644	0.7936542	1.191123	7.580238
7584	-4805.567	-4915.751	110.1841	0.7614345	1.244502	7.818774
7590	-4816.171	-4924.928	108.757	0.7667008	1.125332	8.63157
7596	-4815.345	-4926.375	111.0301	0.8064176	1.257653	7.335847
7602	-4813.938	-4924.341	110.4031	0.7645378	1.360192	7.649396
7608	-4810.369	-4920.712	110.3433	0.8334645	1.348706	7.649396
7614	-4817.477	-4928.261	110.7838	0.7273373	1.285236	7.497972
7620	-4812.121	-4922.682	110.5615	0.7882464	1.296772	7.579304
7626	-4814.942	-4924.673	109.7319	0.7797219	1.440323	7.966716
7632	-4807.616	-4917.544	109.9284	0.7309685	1.28029	7.955538
7638	-4808.81	-4919.03	110.2194	0.7703845	1.255724	7.790071
7644	-4803.884	-4915.101	111.2167	0.7980125	1.356572	7.196818
7650	-4807.767	-4919.547	111.7797	0.7846196	1.374249	6.893472
7656	-4807.327	-4918.083	110.7562	0.7149905	1.023835	7.645265
7662	-4811.823	-4923.789	111.9657	0.7278604	1.46218	6.787382
7668	-4800.764	-4913.289	112.5248	0.8346791	1.066593	6.607497
7674	-4804.223	-4915.61	111.3873	0.7570289	1.3257	7.140406
7680	-4809.573	-4923.049	113.476	0.7046801	1.3257	6.038419
7686	-4810.145	-4922.392	112.2472	0.780465	1.347599	6.654762
7692	-4813.232	-4925.037	111.8049	0.8153506	1.340096	6.877938
7698	-4808.799	-4919.226	110.4272	0.6896092	1.209135	7.74344
7704	-4802.742	-4914.547	111.8051	0.7460141	1.197386	6.979479
7710	-4804.115	-4915.462	111.3467	0.7549823	1.17981	7.229467
7716	-4799.984	-4911.074	111.0895	0.7449499	1.297474	7.319212
7722	-4813.746	-4924.178	110.4319	0.8016705	1.4236	7.587714
7728	-4809.723	-4918.757	109.0343	0.8149799	1.143843	8.449747
7734	-4803.19	-4915.969	112.7795	0.8313481	1.254605	6.380186
7740	-4812.993	-4923.352	110.3586	0.7895233	1.146307	7.756397
7746	-4804.702	-4916.961	112.2595	0.8486719	1.228968	6.664196
7752	-4809.618	-4920.891	111.2724	0.682168	1.11089	7.341866
7758	-4813.56	-4925.947	112.3876	0.8474206	1.288696	6.568442
7764	-4805.907	-4916.278	110.3702	0.6438118	1.168721	7.817342
7770	-4797.642	-4909.115	111.4731	0.6875962	1.193712	7.191233
7776	-4808.343	-4920.637	112.2938	0.7759857	1.113491	6.740323
7782	-4802.803	-4914.302	111.499	0.6891143	1.360461	7.101915
7788	-4814.484	-4925.522	111.0386	0.7181284	1.213952	7.398612
7794	-4804.991	-4916.383	111.3916	0.7427258	1.323696	7.146674
7800	-4804.881	-4916.402	111.5218	0.7433767	1.287215	7.092345
7806	-4801.711	-4912.491	110.78	0.8241916	1.189976	7.491596
7812	-4807.666	-4918.265	110.5994	0.7861711	1.269852	7.57208
7818	-4811.208	-4921.422	110.2138	0.6461653	1.103409	7.931256
7824	-4809.599	-4921.069	111.4706	0.7912982	1.378445	7.054613
7830	-4809.501	-4920.324	110.8223	0.5958468	1.18078	7.59555
7836	-4807.954	-4918.646	110.6916	0.6087987	1.18078	7.658508
7842	-4796.945	-4908.337	111.3916	0.7924809	1.185811	7.182394
7848	-4791.47	-4904.226	112.7559	0.7236053	1.21149	6.471325
7854	-4796.659	-4909.01	112.3506	0.7978088	1.269976	6.62371
7860	-4795.338	-4906.08	110.7418	0.6534396	1.224519	7.587447
7866	-4799.166	-4911.645	112.4784	0.7181458	1.236528	6.612892
7872	-4798.912	-4909.747	110.8343	0.706603	1.115977	7.561095
7878	-4805.711	-4915.268	109.557	0.8077303	1.42463	8.051433
7884	-4812.383	-4923.734	111.3509	0.7013495	1.374138	7.169173
7890	-4807.625	-4920.52	112.8942	0.7820196	1.131737	6.403073
7896	-4793.007	-4904.887	111.8799	0.74418	1.47489	6.819781
7902	-4807.69	-4918.586	110.8959	0.7025782	1.548067	7.342831
7908	-4812.946	-4923.651	110.7052	0.7483097	1.250066	7.544608
7914	-4819.723	-4931.091	111.3684	0.6374901	1.141137	7.299473
7920	-4824.132	-4935.552	111.4195	0.5761795	1.152505	7.299473
7926	-4815.177	-4928.213	113.0359	0.7397714	1.237287	6.298674
7932	-4811.368	-4923.713	112.3451	0.740657	1.325324	6.633009
7938	-4810.678	-4921.503	110.8249	0.6478684	1.325324	7.500969
7944	-4825.015	-4938.412	113.397	0.9367367	1.170822	6.026437
7950	-4816.471	-4928.054	111.5833	0.8000526	1.310434	7.01848
7956	-4815.29	-4926.598	111.3088	0.75	1.392112	7.158104
7962	-4804.05	-4915.86	111.8099	0.7070547	1.292982	6.954234
7968	-4801.653	-4913.519	111.8654	0.8348748	1.308085	6.84872
7974	-4800.572	-4911.518	110.9452	0.6578539	1.03279	7.569988
7980	-4796.522	-4905.948	109.4264	0.75421	1.199315	8.247354
7986	-4796.84	-4907.497	110.6563	0.6795792	1.411613	7.537849
7992	-4800.401	-4912.252	111.8501	0.7071172	1.237368	6.957599
7998	-4814.772	-4924.911	110.1389	0.9238401	1.263146	7.747763
8004	-4817.934	-4928.568	110.6346	0.7703257	1.353487	7.525258
8010	-4811.913	-4923.953	112.0398	0.7000507	1.339619	6.813631
8016	-4807.365	-4918.891	111.5253	0.7475348	1.237116	7.110819
8022	-4799.49	-4911.81	112.3198	0.8180852	1.24514	6.640695
8028	-4809.389	-4919.344	109.9551	0.6378522	1.63847	7.847119
8034	-4800.708	-4911.569	110.861	0.7021491	1.302202	7.462602
8040	-4797.904	-4908.65	110.7455	0.7246418	1.216454	7.55101
8046	-4802.731	-4914.339	111.6081	0.7025693	1.25673	7.081549
8052	-4813.264	-4924.808	111.5442	0.6940889	1.345029	7.081549
8058	-4810.758	-4923.027	112.2681	0.8391679	1.292207	6.635965
8064	-4819.722	-4930.795	111.0729	0.7646075	1.193088	7.365037
8070	-4809.446	-4921.176	111.7299	0.6989076	1.453165	6.933822
8076	-4810.692	-4922.565	111.8726	0.7850218	1.276517	6.885746
8082	-4808.786	-4919.908	111.1224	0.7448639	1.302247	7.299503
8088	-4804.531	-4917.354	112.8227	0.7946415	1.267471	6.370796
8094	-4798.926	-4910.242	111.3158	0.7496151	1.143992	7.266124
8100	-4812.755	-4924.359	111.6043	0.6373673	1.244567	7.124143
8106	-4807.776	-4919.225	111.4495	0.7028793	1.244567	7.172144
8112	-4795.602	-4907.155	111.5534	0.7464956	1.418845	7.017312
8118	-4797.57	-4909.258	111.6881	0.6717121	1.217221	7.073169
8124	-4797.989	-4909.659	111.6708	0.7615797	1.262439	7.013461
8130	-4795.519	-4906.115	110.5963	0.8047047	1.220361	7.586258
8136	-4803.543	-4914.697	111.1546	0.722825	1.107318	7.385025
8142	-4799.378	-4910.77	111.3925	0.8275801	1.22153	7.146346
8148	-4810.614	-4922.156	111.542	0.7653826	1.123117	7.146346
8154	-4795.123	-4905.795	110.672	0.7653826	1.409183	7.484515
8160	-4797.163	-4908.27	111.107	0.7734538	1.196409	7.340455
8166	-4795.557	-4906.842	111.2842	0.6225569	1.319524	7.270763
8172	-4808.23	-4920.207	111.9764	0.7657983	1.396943	6.787965
8178	-4802.114	-4913.099	110.9843	0.7591487	1.339684	7.349678
8184	-4817.814	-4927.961	110.147	0.8670562	1.346207	7.737492
8190	-4809.432	-4920.779	111.3473	0.8239665	1.14478	7.208893
8196	-4797.497	-4909.265	111.769	0.7842981	1.134568	7.008437
8202	-4796.991	-4907.671	110.6806	0.7228585	1.230204	7.580407
8208	-4806.374	-4917.154	110.7803	0.7500414	1.24768	7.50451
8214	-4807.281	-4918.485	111.2042	0.8464711	1.430363	7.146625
8220	-4811.733	-4923.198	111.4646	0.7683376	1.502089	7.019743
8226	-4807.319	-4917.21	109.891	0.6598173	1.160126	8.068556
8232	-4798.306	-4909.513	111.2067	0.7186768	1.4099	7.222423
8238	-4793.949	-4904.477	110.5281	0.7018042	1.410109	7.595252
8244	-4803.399	-4915.661	112.2618	0.8121316	1.315496	6.643699
8250	-4802.149	-4914.216	112.0666	0.8770989	1.316384	6.713681
8256	-4805.253	-4915.749	110.4962	0.7071225	1.215698	7.694162
8262	-4804.346	-4914.492	110.1452	0.8194613	1.385895	7.747147
8268	-4804.825	-4916.263	111.4381	0.8296284	1.250235	7.107562
8274	-4809.224	-4919.559	110.3352	0.8260548	1.40998	7.632041
8280	-4813.695	-4923.743	110.048	0.8200731	1.166393	7.896334
8286	-4816.425	-4927.168	110.7424	0.7360112	1.374611	7.47691
8292	-4807.78	-4919.677	111.8971	0.7517955	1.147058	6.950816
8298	-4806.862	-4917.769	110.9065	0.7181306	1.147058	7.501076
8304	-4812.208	-4924.797	112.5886	0.770001	1.285489	6.502935
8310	-4807.828	-4920.032	112.2034	0.7376663	1.118927	6.807131
8316	-4806.508	-4916.174	109.6656	0.8775114	1.30378	8.007198
8322	-4802.745	-4914.559	111.8139	0.7191136	1.307807	6.939017
8328	-4798.286	-4908.569	110.2831	0.6294057	1.248991	7.834369
8334	-4805.437	-4914.871	109.434	0.8529541	1.277756	8.155197
8340	-4794.858	-4905.678	110.8203	0.6924795	1.173259	7.548449
8346	-4801.922	-4915.849	113.9271	0.7974184	1.486461	5.673229
8352	-4803.694	-4915.789	112.0955	0.7907465	1.186795	6.803765
8358	-4792.944	-4903.642	110.6986	0.6638085	1.285499	7.57748
8364	-4805.021	-4916.523	111.5022	0.6026315	1.53365	7.07635
8370	-4806.378	-4919.317	112.9393	0.6835757	1.343335	6.334165
8376	-4795.669	-4907.368	111.6992	0.7682945	1.389113	6.939401
8382	-4808.71	-4920.673	111.9627	0.6701362	1.156777	6.954808
8388	-4809.883	-4920.998	111.1153	0.7291287	1.156777	7.378582
8394	-4805.99	-4917.468	111.4774	0.6166263	1.124972	7.260047
8400	-4815.011	-4926.988	111.9778	0.7494974	1.516795	6.747393
8406	-4804.019	-4915.696	111.6776	0.8300773	1.195157	7.003904
8412	-4808.138	-4920.212	112.0735	0.7573838	1.397282	6.739983
8418	-4802.908	-4915.132	112.2239	0.7624819	1.207431	6.739983
8424	-4805.904	-4918.112	112.208	0.698776	1.345151	6.72112
8430	-4806.572	-4917.388	110.8166	0.6597865	1.323893	7.499651
8436	-4801.756	-4913.831	112.0754	0.7654145	1.072288	6.884679
8442	-4798.728	-4910.018	111.2899	0.6769229	1.046001	7.368201
8448	-4809.514	-4919.891	110.377	0.902412	1.144612	7.687029
8454	-4802.234	-4913.759	111.5249	0.7350429	1.44204	7.029295
8460	-4793.062	-4904.379	111.3171	0.6908265	1.241791	7.251027
8466	-4800.356	-4911.475	111.1191	0.7527585	1.373207	7.266465
8472	-4806.03	-4916.265	110.2348	0.7622677	1.26279	7.783016
8478	-4802.68	-4914.394	111.7141	0.7194174	1.154318	7.06329
8484	-4799.015	-4910.798	111.7833	0.7566266	1.337746	6.922278
8490	-4797.959	-4909.864	111.9049	0.814437	1.355138	6.818052
8496	-4795.236	-4906.01	110.7737	0.8043475	1.174955	7.512671
8502	-4805.561	-4917.113	111.5524	0.7498176	1.261229	7.084047
8508	-4797.991	-4908.916	110.9244	0.7778781	1.316179	7.381951
8514	-4805.953	-4917.617	111.6647	0.7106532	1.245952	7.051614
8520	-4797.983	-4909.414	111.4312	0.7261055	1.328997	7.132035
8526	-4801.66	-4912.736	111.0763	0.6472039	1.235448	7.406578
8532	-4811.331	-4922.908	111.577	0.7297676	1.1831	7.117683
8538	-4806.776	-4918.515	111.7396	0.7297676	1.374847	6.944428
8544	-4799.922	-4910.305	110.3824	0.7792544	1.330107	7.665439
8550	-4800.829	-4911.109	110.2798	0.800972	1.168048	7.782004
8556	-4802.627	-4915.238	112.6107	0.8233765	1.364965	6.427245
8562	-4805.026	-4917.768	112.7418	0.8053153	1.227469	6.427245
8568	-4811.844	-4923.029	111.1847	0.7899601	1.425055	7.189698
8574	-4812.793	-4924.036	111.2428	0.7744612	1.414853	7.17096
8580	-4800.257	-4910.93	110.6737	0.7323598	1.288258	7.552922
8586	-4807.306	-4917.767	110.461	0.7379213	1.396653	7.617369
8592	-4800.116	-4910.449	110.3323	0.8076906	1.181522	7.743933
8598	-4804.177	-4917.278	113.1011	0.8070028	1.352579	6.175121
8604	-4801.373	-4912.765	111.3917	0.7553782	1.238481	7.177762
8610	-4795.585	-4906.802	111.2176	0.7220482	1.070461	7.370216
8616	-4796.769	-4907.766	110.9968	0.7234004	1.321034	7.370216
8622	-4791.257	-4902.615	111.3581	0.8074415	1.207934	7.181976
8628	-4802.014	-4912.059	110.0442	0.6413071	1.176648	7.988912
8634	-4806.601	-4916.687	110.0859	0.7281506	1.396956	7.823005
8640	-4801.131	-4912.263	111.1318	0.7345914	1.185335	7.353205
8646	-4797.615	-4907.971	110.3564	0.7372182	1.525383	7.62209
8652	-4801.596	-4912.471	110.8751	0.7824214	0.9797468	7.569096
8658	-4794.662	-4905.773	111.1104	0.8205422	1.299267	7.266604
8664	-4803.279	-4914.488	111.2097	0.7212893	1.299267	7.266604
8670	-4796.733	-4908.611	111.8779	0.7331457	1.299267	6.900743
8676	-4798.401	-4909.879	111.4778	0.6961719	1.185183	7.188094
8682	-4807.15	-4918.076	110.9259	0.8311203	1.242589	7.385327
8688	-4802.015	-4912.527	110.5124	0.753826	1.172098	7.68092
8694	-4796.715	-4907.233	110.5176	0.6773112	1.254616	7.68092
8700	-4798.685	-4909.176	110.4911	0.7550195	1.113977	7.719794
8706	-4800.059	-4910.542	110.4838	0.7622702	1.113977	7.719794
8712	-4816.599	-4927.781	111.1826	0.7398274	1.471107	7.199089
8718	-4817.731	-4929.1	111.3686	0.8113949	1.155338	7.199089
8724	-4805.997	-4916.619	110.622	0.7873943	1.335404	7.530554
8730	-4813.406	-4924.988	111.5822	0.7583394	1.095934	7.142014
8736	-4803.84	-4916.649	112.8089	0.8903148	1.306052	6.30904
8742	-4800.58	-4911.351	110.7714	0.7718406	1.347794	7.453555
8748	-4804.302	-4913.554	109.2515	0.7276739	1.19109	8.358306
8754	-4804.817	-4915.525	110.7081	0.8281435	1.28412	7.48503
8760	-4806.419	-4916.726	110.3077	0.7532022	1.365068	7.704409
8766	-4800.72	-4911.527	110.8071	0.773385	1.216207	7.492068
8772	-4804.489	-4916.806	112.3167	0.7758244	1.177838	6.696649
8778	-4803.304	-4914.545	111.2408	0.8779339	1.337071	7.149234
8784	-4803.541	-4914.714	111.1733	0.7747567	1.252589	7.278281
8790	-4802.096	-4911.974	109.8777	0.8292634	1.336019	7.905849
8796	-4800.694	-4910.961	110.2676	0.8357935	1.205696	7.752212
8802	-4797.657	-4908.504	110.8464	0.7923527	1.241087	7.44939
8808	-4807.707	-4918.305	110.5981	0.8306485	1.237468	7.563568
8814	-4812.908	-4923.657	110.7487	0.7221637	1.188751	7.563568
8820	-4815.85	-4929.33	113.4797	0.7808067	1.327464	5.994145
8826	-4807.822	-4919.588	111.7663	0.6958576	1.327464	6.968608
8832	-4809.425	-4920.978	111.5534	0.7197217	1.273751	7.094062
8838	-4808.608	-4920.672	112.0641	0.7429486	1.252051	6.816201
8844	-4804.657	-4915.218	110.5616	0.6809401	1.142856	7.70759
8850	-4810.208	-4921.267	111.0594	0.7242656	1.163875	7.407742
8856	-4803.8	-4916.948	113.1485	0.7344893	1.008652	6.354392
8862	-4805.773	-4918.193	112.4207	0.7761472	1.447052	6.521462
8868	-4801.866	-4913.313	111.4466	0.7281228	1.235695	7.164226
8874	-4812.509	-4924.327	111.818	0.7067038	1.367113	6.917853
8880	-4809.113	-4919.791	110.6777	0.708183	1.207352	7.600353
8886	-4810.676	-4921.124	110.4481	0.721704	1.230061	7.705501
8892	-4812.304	-4923.523	111.2189	0.7671815	1.119838	7.320544
8898	-4811.203	-4923.994	112.7917	0.8223216	1.054274	6.476092
